node_id,node_type,country,sector,commodity,total_import_usd,import_share_pct,vulnerability_score,hhi,top_source_country,top_source_share_pct,country_risk_fsi,country_risk_source,commodity_importance,commodity_imp_source,chokepoint_weight,chokepoint_source,lat,lon,global_trade_share_pct,representative_companies,n_companies,static_risk_score,score_methodology,risk_tier
TN_MET_PAP,trade,Papua New Guinea,Metals & Mining,Metals & Mining,663.91,0.24,0.0004,0.0752,China,18.28,0.6508,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3259,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_GRE,trade,Greece,Metals & Mining,Metals & Mining,511.39,0.18,0.0003,0.0752,China,18.28,0.4592,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.2684,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_KAZ,trade,Kazakhstan,Metals & Mining,Metals & Mining,353.84,0.13,0.0002,0.0752,China,18.28,0.505,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.2821,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_MYA,trade,Myanmar,Metals & Mining,Metals & Mining,93.04,0.03,0.0002,0.0752,China,18.28,0.835,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3811,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_PAK,trade,Pakistan,Metals & Mining,Metals & Mining,74.66,0.03,0.0002,0.0752,China,18.28,0.7492,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3553,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_ROM,trade,Romania,Metals & Mining,Metals & Mining,315.93,0.11,0.0002,0.0752,China,18.28,0.4417,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.2631,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_SLO,trade,Slovenia,Metals & Mining,Metals & Mining,342.29,0.12,0.0002,0.0752,China,18.28,0.2275,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.1988,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_SRI,trade,Sri Lanka,Metals & Mining,Metals & Mining,358.47,0.13,0.0002,0.0752,China,18.28,0.7525,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3563,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_YEM,trade,Yemen,Metals & Mining,Metals & Mining,412.74,0.15,0.0002,0.0752,China,18.28,0.9075,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.4028,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_ALB,trade,Albania,Metals & Mining,Metals & Mining,181.19,0.06,0.0001,0.0752,China,18.28,0.4733,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.2725,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_BUL,trade,Bulgaria,Metals & Mining,Metals & Mining,122.36,0.04,0.0001,0.0752,China,18.28,0.4317,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.26,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_CYP,trade,Cyprus,Metals & Mining,Metals & Mining,135.75,0.05,0.0001,0.0752,China,18.28,0.475,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.273,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_CZE,trade,Czechia,Metals & Mining,Metals & Mining,248.58,0.09,0.0001,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3158,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_GEO,trade,Georgia,Metals & Mining,Metals & Mining,188.1,0.07,0.0001,0.0752,China,18.28,0.5992,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3103,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_IRE,trade,Ireland,Metals & Mining,Metals & Mining,166.26,0.06,0.0001,0.0752,China,18.28,0.1625,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.1793,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_ISL,trade,Islamic Republic of Iran,Metals & Mining,Metals & Mining,99.51,0.04,0.0001,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3158,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_JOR,trade,Jordan,Metals & Mining,Metals & Mining,246.49,0.09,0.0001,0.0752,China,18.28,0.6308,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3198,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_LAO,trade,Lao People's Democratic Republic,Metals & Mining,Metals & Mining,187.35,0.07,0.0001,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3158,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_LAT,trade,Latvia,Metals & Mining,Metals & Mining,136.01,0.05,0.0001,0.0752,China,18.28,0.3608,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.2388,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_LEB,trade,Lebanon,Metals & Mining,Metals & Mining,282.73,0.1,0.0001,0.0752,China,18.28,0.765,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.36,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_LIT,trade,Lithuania,Metals & Mining,Metals & Mining,102.38,0.04,0.0001,0.0752,China,18.28,0.3283,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.229,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_LUX,trade,Luxembourg,Metals & Mining,Metals & Mining,176.42,0.06,0.0001,0.0752,China,18.28,0.1625,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.1793,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_NEW,trade,New Caledonia,Metals & Mining,Metals & Mining,132.14,0.05,0.0001,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3158,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_NOR,trade,North Macedonia,Metals & Mining,Metals & Mining,114.37,0.04,0.0001,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3158,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_POR,trade,Portugal,Metals & Mining,Metals & Mining,170.12,0.06,0.0001,0.0752,China,18.28,0.2142,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.1948,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_MET_AFG,trade,Afghanistan,Metals & Mining,Metals & Mining,0.7799999999999999,0.0,0.0,0.0752,China,18.28,0.8883,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.397,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_AME,trade,American Samoa,Metals & Mining,Metals & Mining,0.23,0.0,0.0,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3157,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_MET_AND,trade,Andorra,Metals & Mining,Metals & Mining,0.06,0.0,0.0,0.0752,China,18.28,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6525,Derived from ISB import value + HHI (2024),0.0,,,,,Magicgold Diamonds Private Limited | Aditya Forge Ltd. | Amar Bullion House Private Limited | Arihant Enterprise Ltd. | Aryadeep Suppliers Private Limited | Asian Bearings Ltd. | Asr Iron India Private Limited | Baffin Engineering Projects Ltd. | Balaji Industrial Corporation Ltd. | Benaka Sponge Iron Private Limited,10,0.3157,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
