GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor1Geo_Extra,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Actor2Geo_Extra,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Extra60,country,event_category,event_date,goldstein_norm,cameo_weight,mention_norm,preliminary_severity,event_hash,matched_node_id,matched_sector
1306973690,20260602,202606,2026,2026.4164,,,,,,,,,,,PHL,PHILIPPINE,PHL,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-10.7936507936508,0,,,,,,,,1,Philippines,RP,RP,,13,122,RP,1,Philippines,RP,RP,,13.0,122,RP,20260602000000,https://mynewsla.com/crime/2026/06/01/sentencing-delayed-for-la-paralegal-in-visa-fraud-scheme-2/,Philippines,Coerce/Sanction,2026-06-02,0.75,0.7,0.159,0.5848,a7e479bb07cccdd513d54332b8e0f9da,TN_AGR_PHI,Agri
1306973696,20260602,202606,2026,2026.4164,,,,,,,,,,,SDN,DARFUR,SDN,,,,,,,,1,190,190,19,4,-10.0,20,1,10,-11.6991643454039,0,,,,,,,,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20260602000000,https://news.az/news/intercommunal-clashes-add-to-warfare-in-western-sudan-un,Sudan,Armed Conflict,2026-06-02,1.0,0.9,0.4407,0.8252,8f9fd55c137ba9106c20b260ba5a15ba,,
1306973777,20260602,202606,2026,2026.4164,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,141,141,14,3,-6.5,2,1,2,-4.67289719626168,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260602000000,https://www.lex18.com/investigations/ice-inc/arrests-made-at-delaney-hall-as-new-jersey-protesters-defy-curfew-outside-ice-detention-center,United States,Protest/Strike,2026-06-02,0.825,0.5,0.159,0.5448,6df20ccbbdc4fb086db90c8a0b9ea55d,,
1306973783,20260602,202606,2026,2026.4164,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-1.35644310474756,0,,,,,,,,3,"Central Valley, California, United States",US,USCA,,34.0186,-119.682,240442,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260602000000,https://www.theyeshivaworld.com/news/general/2555874/california-governors-race-heads-toward-high-stakes-primary-showdown.html,United States,Armed Assault,2026-06-02,0.95,0.85,0.159,0.7172,d30f49f2dbfeaa8c6ebcb075ba989ef3,,
1306973800,20260602,202606,2026,2026.4164,,,,,,,,,,,scoUAF,SCOTTISH,,,sco,,,UAF,,,1,190,190,19,4,-10.0,2,1,2,-3.83631713554987,0,,,,,,,,5,"Aberdeenshire, Aberdeenshire, United Kingdom",UK,UKT6,40171,57.1667,-2.66667,-2587759,5,"Aberdeenshire, Aberdeenshire, United Kingdom",UK,UKT6,40171.0,57.1667,-2.66667,-2587759,20260602000000,https://www.express.co.uk/news/uk/2212220/fury-d-day-memorial-statue-scottish,United Kingdom,Armed Conflict,2026-06-02,1.0,0.9,0.159,0.7548,79ce25126fb0c93d03b9542b897f964a,,
1306973801,20260602,202606,2026,2026.4164,AFG,AFGHANISTAN,AFG,,,,,,,,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,1,173,173,17,4,-5.0,6,1,6,0.16863406408094,4,"Anbar, Balkh, Afghanistan",AF,AF30,99976,35.8198,66.7913,-3368602,4,"Anbar, Balkh, Afghanistan",AF,AF30,99976,35.8198,66.7913,-3368602,4,"Anbar, Balkh, Afghanistan",AF,AF30,99976.0,35.8198,66.7913,-3368602,20260602000000,https://www.norwich.edu/news/challenge-coins-rising-standard,Afghanistan,Coerce/Sanction,2026-06-02,0.75,0.7,0.2817,0.6154,03e47b18537102c256fad4ecf3390eaf,TN_AGR_AFG,Agri
1306973826,20260602,202606,2026,2026.4164,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,180,180,18,4,-9.0,16,4,16,-9.65038618481791,4,"Cooma, New South Wales, Australia",AS,AS02,5083,-36.2347,149.126,-1567088,0,,,,,,,,4,"Cooma, New South Wales, Australia",AS,AS02,5083.0,-36.2347,149.126,-1567088,20260602000000,https://www.oberonreview.com.au/story/9275640/toxic-brutal-culture-police-use-of-force-questioned/,Australia,Armed Assault,2026-06-02,0.95,0.85,0.4101,0.78,6edbb3e115cfacab8badb20eb6ceab15,TN_AGR_AUS,Agri
1306973852,20260602,202606,2026,2026.4164,BLR,BELARUS,BLR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-5.2757793764988,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840.0,53.9,27.5667,-1946324,20260602000000,https://www.theyeshivaworld.com/news/general/2555865/concerns-mount-that-belarus-could-be-a-launchpad-for-new-russian-offensive-in-ukraine.html,Bolivia,Armed Conflict,2026-06-02,1.0,0.9,0.1003,0.7401,1ff14345e402b9ca5a2503ae53855a96,,
1306973895,20260602,202606,2026,2026.4164,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-1.53664302600473,4,"Samreboi, Ghana (general), Ghana",GH,GH00,190645,5.61271,-2.56328,-2078442,0,,,,,,,,4,"Samreboi, Ghana (general), Ghana",GH,GH00,190645.0,5.61271,-2.56328,-2078442,20260602000000,https://www.graphic.com.gh/news/general-news/akonta-mining-acted-as-whistleblower-against-illegal-miners-former-western-regional-minister.html,Unknown,Armed Conflict,2026-06-02,1.0,0.9,0.159,0.7548,5f2c02855d0d6bf2fc83f725dff23b45,,
1306973899,20260602,202606,2026,2026.4164,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,192,192,19,4,-9.5,6,1,6,-2.01183431952662,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260602000000,https://www.staradvertiser.com/2026/06/01/breaking-news/scott-pelley-accuses-cbs-news-boss-of-murdering-60-minutes/,United States,Armed Conflict,2026-06-02,0.975,0.9,0.2817,0.7754,90bec8980b0c5dd680d9702975305279,,
1306973941,20260602,202606,2026,2026.4164,CAN,BRITISH COLUMBIA,CAN,,,,,,,,,,,,,,,,,,0,172,172,17,4,-5.0,2,1,2,-2.60190806591501,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110.0,51.5,-0.116667,-2601889,20260602000000,https://www.recorder.ca:443/news/national/push-grows-for-all-day-bell-to-bell-ban-on-cellphones-in-ontario-schools/wcm/9799563c-239d-4151-a9a5-04aecd3896d0,United Kingdom,Coerce/Sanction,2026-06-02,0.75,0.7,0.159,0.5848,136e19d48181643258b119cc40d4fb22,,
1306973971,20260602,202606,2026,2026.4164,CANCOP,CANADA,CAN,,,,,COP,,,JEWCVL,JEWISH,,,,JEW,,CVL,,,1,193,193,19,4,-10.0,2,1,2,-9.3457943925234,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686.0,43.6667,-79.4167,-574890,20260602000000,https://www.chroniclejournal.com/news/national/carney-says-national-unity-council-will-study-surge-in-antisemitism/article_ff24796e-225f-5b27-b35e-ed136012d247.html,Canada,Armed Conflict,2026-06-02,1.0,0.9,0.159,0.7548,fcce3df3242cfdc9c8b55a44c5171b79,,
1306974028,20260602,202606,2026,2026.4164,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,172,172,17,4,-5.0,8,1,8,-10.1654846335697,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,0,,,,,,,,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,20260602000000,https://www.abqjournal.com/news/fugitive-who-lived-under-dead-classmates-identity-for-40-years-pleads-guilty/3054419,United States,Coerce/Sanction,2026-06-02,0.75,0.7,0.318,0.6245,d07bc123a526c0a931512f2a1a937994,,
1306974033,20260602,202606,2026,2026.4164,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,1,180,180,18,4,-9.0,10,1,10,-10.8870967741936,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602000000,https://www.kezi.com/news/local/eugene-man-who-raped-child-attacked-deputy-gets-23-years/article_7f3ad2f6-8088-414b-93c6-c8978f08bdc8.html,Unknown,Armed Assault,2026-06-02,0.95,0.85,0.3471,0.7643,bde59eae06ca4d8040edf0d197b2418f,,
1306974036,20260602,202606,2026,2026.4164,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,4,1,4,-2.83140283140283,3,"Anchorage, Alaska, United States",US,USAK,AK020,61.2181,-149.9,1398242,0,,,,,,,,3,"Anchorage, Alaska, United States",US,USAK,,61.2181,-149.9,1398242,20260602000000,https://alaskapublic.org/news/public-safety/2026-06-01/with-new-details-in-recent-police-shooting-anchorage-police-chief-renews-call-for-broader-talks,United States,Armed Conflict,2026-06-02,1.0,0.9,0.233,0.7733,739f33cd433223e608deae4cab762bd9,,
1306974042,20260602,202606,2026,2026.4164,COP,POLICE OFFICER,,,,,,COP,,,CRM,CRIMINAL,,,,,,CRM,,,1,173,173,17,4,-5.0,2,1,2,-3.61794500723589,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961.0,-22.9,-43.2333,-666610,20260602000000,https://www.troyrecord.com/2026/06/01/us-terrorist-designation-brazil-gangs-election-politics/,Brazil,Coerce/Sanction,2026-06-02,0.75,0.7,0.159,0.5848,c857babeff001dbad77aa0a8d690b727,,
1306974046,20260602,202606,2026,2026.4164,COP,POLICE,,,,,,COP,,,CVL,CITIZEN,,,,,,CVL,,,1,1712,171,17,4,-9.2,10,1,10,-16.9642857142857,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602000000,https://dunyanews.tv/en/Crime/954750-robber-held-after-shootout-with-police-in-sanghar,Unknown,Coerce/Sanction,2026-06-02,0.96,0.7,0.3471,0.7158,25ae7268c8b08f198d9c80e50a10ab08,,
1306974053,20260602,202606,2026,2026.4164,COP,POLICE OFFICER,,,,,,COP,,,GOV,AUTHORITIES,,,,,,GOV,,,1,193,193,19,4,-10.0,15,2,10,-5.05794654317616,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602000000,https://kcby.com/news/local/suspected-sandy-shooter-identified-faces-multiple-murder-and-kidnapping-charges-bryan-andrew-moore-oregon-clackamas-county-police-swat-lifeflight-officer-shot,Unknown,Armed Conflict,2026-06-02,1.0,0.9,0.4013,0.8153,541189d309e9723aeae0bbc9acee3acc,,
1306974063,20260602,202606,2026,2026.4164,COP,POLICE,,,,,,COP,,,OPP,DEMONSTRATOR,,,,,,OPP,,,1,190,190,19,4,-10.0,10,1,10,-2.5522041763341,4,"Nanyuki, Rift Valley, Kenya",KE,KE08,18585,0.016667,37.0728,-2258391,4,"Nanyuki, Rift Valley, Kenya",KE,KE08,18585,0.016667,37.0728,-2258391,4,"Nanyuki, Rift Valley, Kenya",KE,KE08,18585.0,0.016667,37.0728,-2258391,20260602000000,https://www.upi.com/Top_News/World-News/2026/06/01/kenya-hundreds-protest-ebola-hospital/2541780354934/,Unknown,Armed Conflict,2026-06-02,1.0,0.9,0.3471,0.8018,2e9647f323521023f9aefcce32c8bf69,,
1306974145,20260602,202606,2026,2026.4164,CVL,NEIGHBOURHOOD,,,,,,CVL,,,EDU,SCHOOL,,,,,,EDU,,,1,1721,172,17,4,-5.0,25,1,25,7.38124943290081,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602000000,https://www.bchomez.com/property/803-calverhall-street/R3130205,Unknown,Coerce/Sanction,2026-06-02,0.75,0.7,0.4716,0.6629,fd2703d18c7b28907db2bcea2c01fab5,,
1306974155,20260602,202606,2026,2026.4164,CVL,CITIZEN,,,,,,CVL,,,IRN,IRANIAN,IRN,,,,,,,,0,175,175,17,4,-9.0,8,1,8,-3.65601840278135,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035.0,38.365,47.3979,-3075230,20260602000000,http://www.theuknews.com/news/279095870/trump-denies-report-iran-talks-have-stopped,Iran,Coerce/Sanction,2026-06-02,0.95,0.7,0.318,0.7045,f641d245ac750f1720ef5f5dbc6ac241,,
1306974181,20260602,202606,2026,2026.4164,DEU,GERMAN,DEU,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-10.691823899371,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20260602000000,https://www.yahoo.com/news/world/articles/man-critically-wounded-shooting-german-232526051.html,Germany,Armed Conflict,2026-06-02,1.0,0.9,0.3471,0.8018,8698f4388e9c17da5d490df282fd9791,TN_AGR_GER,Agri
1306974210,20260602,202606,2026,2026.4164,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,1721,172,17,4,-5.0,10,1,10,10.5263157894737,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552.0,49.25,-123.133,-575268,20260602000000,https://www.bchomez.com/property/3491-st-georges-avenue/R3130311,Canada,Coerce/Sanction,2026-06-02,0.75,0.7,0.3471,0.6318,d6c7fd28e57e3a8af3107cf87c681ab6,,
1306974211,20260602,202606,2026,2026.4164,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,192,192,19,4,-9.5,10,1,10,-0.70323488045007,4,"Aisha, Sumale, Ethiopia",ET,ET52,40848,10.7522,42.5694,-605063,0,,,,,,,,4,"Aisha, Sumale, Ethiopia",ET,ET52,40848.0,10.7522,42.5694,-605063,20260602000000,https://africa.com/how-to-reach-the-african-girls-locked-out-of-global-education-progress/,Ethiopia,Armed Conflict,2026-06-02,0.975,0.9,0.3471,0.7918,8a3fbc681132531f31827c72892e2882,,
1306974221,20260602,202606,2026,2026.4164,EDU,PROFESSOR,,,,,,EDU,,,JPN,JAPAN,JPN,,,,,,,,1,141,141,14,3,-6.5,2,1,2,0.35211267605633,4,"Osaka, Osaka, Japan",JA,JA32,35840,34.6667,135.5,-240905,4,"Osaka, Osaka, Japan",JA,JA32,35840,34.6667,135.5,-240905,4,"Tokyo, Tokyo, Japan",JA,JA40,36340.0,35.685,139.751,-246227,20260602000000,https://www.baltimoresun.com/2026/06/01/japan-humanoids-summit/,Japan,Protest/Strike,2026-06-02,0.825,0.5,0.159,0.5448,c737671491e778b54f736b94aae84fb5,TN_AGR_JAP,Agri
1306974242,20260602,202606,2026,2026.4164,EDU,SCHOOL,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,186,186,18,4,-10.0,1,1,1,0.0780031201247999,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,3,"Baltimore, Maryland, United States",US,USMD,,39.2904,-76.6122,597040,20260602000000,https://marylandreporter.com/2026/06/01/signs-money-endorsements-candidates-for-howard-county-executive-vie-for-attention/,United States,Armed Assault,2026-06-02,1.0,0.85,0.1003,0.7226,162b9e13c806d3b9a787798623aacbd9,,
1306974254,20260602,202606,2026,2026.4164,ERI,ERITREA,ERI,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-10.0502512562814,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,0,,,,,,,,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298.0,13.5,39.5,-620571,20260602000000,https://africa.com/over-1300-hunger-deaths-in-tigray-show-how-ethiopias-civil-war-still-haunts-survivors-opinion/,Ethiopia,Armed Conflict,2026-06-02,1.0,0.9,0.1003,0.7401,1b245c4d4e088c939f7cdd88c9f36480,,
1306974281,20260602,202606,2026,2026.4164,ETH,ETHIOPIA,ETH,,,,,,,,UAF,FIGHTER,,,,,,UAF,,,1,181,181,18,4,-9.0,4,1,4,-0.70323488045007,4,"Aisha, Sumale, Ethiopia",ET,ET52,40848,10.7522,42.5694,-605063,4,"Aisha, Sumale, Ethiopia",ET,ET52,40848,10.7522,42.5694,-605063,4,"Aisha, Sumale, Ethiopia",ET,ET52,40848.0,10.7522,42.5694,-605063,20260602000000,https://africa.com/how-to-reach-the-african-girls-locked-out-of-global-education-progress/,Ethiopia,Armed Assault,2026-06-02,0.95,0.85,0.233,0.7358,24091fa3ccaa80e3a3afd70689d10262,,
1306974303,20260602,202606,2026,2026.4164,FRA,FRANCE,FRA,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,0,190,190,19,4,-10.0,6,1,6,1.88679245283019,4,"Istres, Provence-Alpes-Côd'Azur, France",FR,FRB8,16322,43.5091,4.98797,-1432736,4,"Istres, Provence-Alpes-Côd'Azur, France",FR,FRB8,16322,43.5091,4.98797,-1432736,4,"Istres, Provence-Alpes-Côd'Azur, France",FR,FRB8,16322.0,43.5091,4.98797,-1432736,20260602000000,https://www.finanznachrichten.de/nachrichten-2026-06/68651595-france-signs-historic-two-mission-agreement-with-vast-to-the-international-space-station-and-haven-1-scheduled-to-be-the-world-s-first-commercial-spa-004.htm,France,Armed Conflict,2026-06-02,1.0,0.9,0.2817,0.7854,53d846411ad7a9a3564d1c454a6dff6c,TN_AGR_FRA,Agri
1306974354,20260602,202606,2026,2026.4164,GMB,GAMBIA,GMB,,,,,,,,BUS,CARGO SHIP,,,,,,BUS,,,0,194,194,19,4,-10.0,2,1,2,-5.17412935323383,4,"Qeshm, Kordestan, Iran",IR,IR16,41068,35.4421,47.3506,-3080448,4,"Qeshm, Kordestan, Iran",IR,IR16,41068,35.4421,47.3506,-3080448,4,"Qeshm, Kordestan, Iran",IR,IR16,41068.0,35.4421,47.3506,-3080448,20260602000000,https://alaskapublic.org/news/national/2026-05-31/u-s-bombs-iranian-military-sites-then-downs-missiles-tehran-fired-at-troops-in-kuwait,Iran,Armed Conflict,2026-06-02,1.0,0.9,0.159,0.7548,0302694291d638a847db6d176c1623d7,,
1306974355,20260602,202606,2026,2026.4164,GMB,GAMBIA,GMB,,,,,,,,BUS,CARGO SHIP,,,,,,BUS,,,0,194,194,19,4,-10.0,8,1,8,-5.17412935323383,4,"Qeshm, Kordestan, Iran",IR,IR16,41068,35.4421,47.3506,-3080448,4,"Qeshm, Kordestan, Iran",IR,IR16,41068,35.4421,47.3506,-3080448,3,"Washington, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260602000000,https://alaskapublic.org/news/national/2026-05-31/u-s-bombs-iranian-military-sites-then-downs-missiles-tehran-fired-at-troops-in-kuwait,United States,Armed Conflict,2026-06-02,1.0,0.9,0.318,0.7945,53b5b92d552a11d70fb5be98346f00ca,,
1306974409,20260602,202606,2026,2026.4164,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-7.47422680412371,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315.0,31.4167,34.3333,-797156,20260602000000,https://www.yahoo.com/news/articles/carney-promises-combat-antisemitism-canada-223849243.html,Israel,Armed Conflict,2026-06-02,1.0,0.9,0.2593,0.7798,801083f95be15994dbf8fce53653afc6,TN_AGR_ISR,Agri
1306974410,20260602,202606,2026,2026.4164,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-1.24359912216533,1,Iraq,IZ,IZ,,33,44,IZ,0,,,,,,,,1,Afghanistan,AF,AF,,33.0,66,AF,20260602000000,https://www.staradvertiser.com/2026/06/01/breaking-news/hegseth-blocks-promotions-of-female-and-black-navy-officers/,Afghanistan,Armed Conflict,2026-06-02,1.0,0.9,0.2817,0.7854,fa04fce85099af0113883cbe1b1da493,TN_AGR_AFG,Agri
1306974411,20260602,202606,2026,2026.4164,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,1,192,192,19,4,-9.5,5,1,5,-10.691823899371,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20260602000000,https://www.yahoo.com/news/world/articles/man-critically-wounded-shooting-german-232526051.html,Germany,Armed Conflict,2026-06-02,0.975,0.9,0.2593,0.7698,8b2c03c3e44ea021af5b9f3d9cf6f1a7,TN_AGR_GER,Agri
1306974458,20260602,202606,2026,2026.4164,GOV,PRESIDENT,,,,,,GOV,,,IRN,TEHRAN,IRN,,,,,,,,0,192,192,19,4,-9.5,1,1,1,-3.77652933832709,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130.0,35.75,51.5148,10074674,20260602000000,http://www.theuknews.com/news/279095870/trump-denies-report-iran-talks-have-stopped,Iran,Armed Conflict,2026-06-02,0.975,0.9,0.1003,0.7301,4e40cd39d4db1c3047266bb90b315f2d,,
1306974535,20260602,202606,2026,2026.4164,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,1,182,182,18,4,-9.5,4,1,4,-13.2183908045977,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260602000000,https://www.westernmassnews.com/2026/06/01/staten-island-man-receives-new-charges-deaths-greenfield-family/,United States,Armed Assault,2026-06-02,0.975,0.85,0.233,0.7458,e18537477f0e44e497468bd24120c232,,
1306974575,20260602,202606,2026,2026.4164,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,1723,172,17,4,-5.0,6,1,6,-5.59662090813094,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130.0,35.75,51.5148,10074674,20260602000000,https://dunyanews.tv/en/World/954724-iran-halting-indirect-talks-with-us-over-israels-lebanon-incursion-s,Iran,Coerce/Sanction,2026-06-02,0.75,0.7,0.2817,0.6154,a5130486cf1c178f7a0042217a720fca,,
1306974576,20260602,202606,2026,2026.4164,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,2,1,2,-5.17412935323383,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130.0,35.75,51.5148,10074674,20260602000000,https://alaskapublic.org/news/national/2026-05-31/u-s-bombs-iranian-military-sites-then-downs-missiles-tehran-fired-at-troops-in-kuwait,Iran,Armed Conflict,2026-06-02,1.0,0.9,0.159,0.7548,bc88ec19df6314fa353926c153b6166a,,
1306974577,20260602,202606,2026,2026.4164,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,6,1,6,-3.6281179138322,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,1,Kuwait,KU,KU,,29.5,47.75,KU,20260602000000,https://www.kentonline.co.uk/news/national/trump-says-talks-with-iran-are-continuing-at-a-rapid-pace-amid-fresh-strikes-167401/,Kuwait,Armed Conflict,2026-06-02,1.0,0.9,0.2817,0.7854,dcc6a63fe9f9c5cd29019ff5e1530003,TN_AGR_KUW,Agri
1306974579,20260602,202606,2026,2026.4164,IRN,IRANIAN,IRN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,0,140,140,14,3,-6.5,8,1,8,-3.65601840278135,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035.0,38.365,47.3979,-3075230,20260602000000,http://www.theuknews.com/news/279095870/trump-denies-report-iran-talks-have-stopped,Iran,Protest/Strike,2026-06-02,0.825,0.5,0.318,0.5845,631708e5d59a205846c8d69466de1175,,
1306974580,20260602,202606,2026,2026.4164,IRN,IRANIAN,IRN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,0,173,173,17,4,-5.0,8,1,8,-3.65601840278135,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,4,"Mizan, Ardabil, Iran",IR,IR32,41035.0,38.365,47.3979,-3075230,20260602000000,http://www.theuknews.com/news/279095870/trump-denies-report-iran-talks-have-stopped,Iran,Coerce/Sanction,2026-06-02,0.75,0.7,0.318,0.6245,e7a727caaf0a3cc8f742db9101678f01,,
1306974604,20260602,202606,2026,2026.4164,IRN,IRAN,IRN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,1723,172,17,4,-5.0,2,1,2,-5.59662090813094,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260602000000,https://dunyanews.tv/en/World/954724-iran-halting-indirect-talks-with-us-over-israels-lebanon-incursion-s,Israel,Coerce/Sanction,2026-06-02,0.75,0.7,0.159,0.5848,822ce1fa64f0d4d85a5d9fc50b80b7a7,TN_AGR_ISR,Agri
1306974622,20260602,202606,2026,2026.4164,IRN,IRANIAN,IRN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,192,192,19,4,-9.5,1,1,1,-1.4760147601476,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260602000000,https://dunyanews.tv/en/World/954740-trump-says-talks-with-iran-continue,Lebanon,Armed Conflict,2026-06-02,0.975,0.9,0.1003,0.7301,052921fe21f7d498e64009f7268d98fd,TN_AGR_LEB,Agri
